0
0.23114
0.81637
1.1137
1.5246
2.5225
3.0943
3.5884
3.8462
4.8889
5.2615
6.1716
6.8311
7.5849
8.0836
8.0187
8.4162
8.4062
9.6784
10.172
10.354
11.181
11.6
11.853
12.627
13.649
14.117
15.105
15.281
15.883
16.177
16.972
16.822
17.004
17.464
17.927
18.738
19.548
20.714
21.548
22.184
23.149
23.815
24.193
24.775
25.82
26.281
26.773
27.08
28.088
28.456
29.291
30.215
30.865
32.061
32.312
32.579
33.454
34.116
34.737
35.719
36.33
36.138
36.828
36.415
36.693
36.721
36.724
37.332
37.441
38.534
39.217
39.127
39.315
39.675
40.179
40.349
40.467
40.69
41.171
41.612
41.975
42.421
43.14
43.818
44.103
44.585
45.246
45.731
46.704
47.421
48.019
47.927
48.451
49.23
49.429
50.045
50.802
51.284
51.76
