0
0.33053
0.12135
0.18734
0.64517
0.91029
1.0206
0.95654
1.6609
1.633
2.2493
2.0856
1.8053
2.1962
2.1611
2.4302
2.728
2.9081
3.2691
3.7312
4.0028
4.1549
4.0649
4.3411
5.011
4.9687
4.9965
5.3572
5.003
4.7899
4.8625
5.2254
5.6683
6.2171
6.4438
7.0461
8.1268
8.7645
9.0432
9.7188
10.119
10.737
11.603
12.587
13.376
13.991
14.572
15.35
15.767
16.682
17.241
18.041
18.219
19.033
19.936
19.86
20.747
21.075
21.937
22.401
23.349
24.378
24.873
26.214
26.864
27.339
28.449
29.438
30.151
30.923
32.157
32.672
33.086
33.882
34.313
35.562
36.354
37.347
38.165
38.624
39.173
40.258
40.991
42.266
43.168
44.103
44.778
45.911
46.556
47.548
48.843
49.364
50.354
51.188
51.827
52.613
53.334
54.6
55.731
56.478
