0.20585
0.070719
0.66142
0.1999
1.6375
1.0897
0.65267
0.23001
1.703
1.0232
1.6385
2.0834
1.4709
2.4585
1.486
1.9596
3.8207
2.6397
2.8524
8.9157
4.2369
3.9207
4.5611
4.3946
4.636
5.849
5.6922
5.4695
4.919
5.4046
4.9481
4.3337
5.5938
6.5481
5.8713
7.511
8.9848
8.7293
8.9657
4.9776
10.321
10.084
11.824
12.394
12.924
13.21
14.378
14.428
14.647
17.136
16.476
18.262
17.651
19.7
21.235
18.585
20.618
20.633
22.189
31.367
22.389
24.455
24.997
26.572
27.45
27.815
27.845
29.771
30.22
30.416
31.456
33.652
33.113
33.558
33.898
35.909
35.989
37.689
38.239
33.078
39.334
39.66
41.59
41.753
42.848
45.013
44.714
45.059
47.046
47.222
48.338
49.629
50.676
50.807
52.209
51.531
53.691
54.387
56.309
57.335
