0.080526
0.18891
1.8228
0.64886
1.3304
3.3383
4.0742
3.5194
3.7912
4.8078
5.7617
5.5264
7.2039
7.0951
8.1478
7.3451
8.4902
7.7594
9.4502
9.7322
10.79
10.948
11.18
11.773
13.002
13.681
14.428
15.703
15.036
15.36
17.342
16.617
16.781
17.61
18.269
18.006
18.688
19.91
20.609
21.472
22.321
22.535
24.223
24.258
24.538
25.29
26.181
26.733
27.703
27.687
28.713
30.22
29.71
32.119
32.957
32.218
32.218
33.369
34.094
33.913
35.392
35.939
36.179
35.667
36.955
36.655
37.389
36.391
37.493
37.829
39.363
38.78
39.477
38.941
39.086
40.478
40.742
39.339
40.967
40.898
41.085
41.364
41.443
43.441
44.64
42.722
44.158
46.781
46.011
46.723
46.36
48.854
48.943
48.649
48.449
49.512
50.109
51.029
52.203
52.066
